sourcemmsi,altitude,speedoverground,courseoverground,lon,lat,ts
2059,349,125,290.1,-4.555313,48.602165,1445419359
2059,335,125,294.7,-4.564225,48.60458,1445419369
2059,309,127,304.7,-4.5787783,48.61002,1445419388
2059,315,119,303.5,-4.59287,48.61643,1445419408
2059,306,119,302.1,-4.5998983,48.61943,1445419419
2059,300,119,299.9,-4.60782,48.622494,1445419430
2059,295,120,304,-4.6148815,48.625484,1445419439
2059,295,119,308.6,-4.620895,48.628525,1445419448
2059,300,116,310.1,-4.633547,48.63529,1445419469
2059,300,116,312.4,-4.638953,48.638557,1445419478
2059,291,120,318,-4.64593,48.643253,1445419490
2059,290,119,319.2,-4.6514235,48.64746,1445419499
2059,297,120,329.1,-4.6557584,48.651524,1445419509
2059,297,124,347.6,-4.65886,48.65738,1445419520
2059,306,126,0.3,-4.6593633,48.662613,1445419529
2059,310,129,12,-4.658205,48.667892,1445419539
2059,310,134,27,-4.654548,48.674187,1445419550
2059,312,138,47.9,-4.647792,48.6795,1445419559
2059,314,140,61.1,-4.64046,48.682674,1445419569
2059,306,144,79.6,-4.630075,48.684864,1445419580
2059,306,144,92.8,-4.6210084,48.68504,1445419589
2059,306,142,105.5,-4.6121836,48.68386,1445419598
2059,311,138,119.8,-4.602443,48.680897,1445419609
2059,310,134,134,-4.5943885,48.67654,1445419619
2059,309,131,144.1,-4.5897465,48.67272,1445419628
2059,314,126,161.6,-4.5851336,48.6663,1445419640
2059,309,122,175.7,-4.5839815,48.66125,1445419648
2059,309,118,186.9,-4.5843067,48.656265,1445419658
2059,307,115,202.3,-4.586923,48.6506,1445419669
2059,312,112,213.6,-4.5912833,48.645588,1445419680
2059,317,110,219.2,-4.595085,48.64232,1445419688
2059,315,110,228.3,-4.6015167,48.63793,1445419699
2059,316,109,238,-4.606478,48.63558,1445419708
2059,317,108,242.9,-4.6131415,48.6332,1445419718
2059,321,108,248.3,-4.6207366,48.631012,1445419729
2059,324,109,263.7,-4.6281333,48.629967,1445419739
2059,319,111,281.8,-4.634997,48.630424,1445419748
2059,317,115,303.3,-4.643602,48.633125,1445419759
2059,320,117,317.7,-4.648337,48.636074,1445419768
2059,331,119,337.9,-4.6523585,48.640873,1445419778
2059,331,124,357.6,-4.653785,48.64702,1445419789
2059,319,134,17,-4.6522284,48.652977,1445419799
2059,320,139,35.3,-4.647987,48.657974,1445419808
2059,310,144,52.1,-4.64013,48.66294,1445419819
2059,305,147,65.8,-4.6321115,48.66593,1445419828
2059,312,144,87.3,-4.622142,48.667133,1445419838
2059,310,141,112.5,-4.6115665,48.66546,1445419849
2059,316,134,134.6,-4.6039033,48.66166,1445419859
2059,318,127,155.4,-4.59964,48.65708,1445419868
2059,314,120,182.5,-4.598378,48.650936,1445419879
2059,319,112,208.3,-4.6007366,48.64646,1445419888
2059,309,109,241.6,-4.606535,48.643234,1445419898
2059,306,110,244.1,-4.614218,48.6408,1445419910
2059,318,107,251.9,-4.621307,48.639088,1445419919
2059,316,107,250.6,-4.628365,48.637405,1445419929
2059,302,111,252.5,-4.6356635,48.635815,1445419939
2059,296,111,254,-4.642385,48.63454,1445419948
2059,294,112,249.8,-4.649783,48.632786,1445419958
2059,303,109,254.7,-4.657903,48.63119,1445419969
2059,309,108,254.4,-4.66524,48.629906,1445419979
2059,320,105,254.8,-4.6724167,48.62862,1445419989
2059,331,103,257.4,-4.6794615,48.627514,1445419999
2059,331,103,257.4,-4.6794615,48.627514,1445419999
2059,326,106,254.3,-4.6858816,48.62638,1445420008
2059,330,106,260.2,-4.6931314,48.625324,1445420018
2059,330,106,260.2,-4.6931314,48.625324,1445420018
2059,325,107,255.4,-4.7012115,48.624237,1445420029
2059,325,107,255.4,-4.7012115,48.624237,1445420030
2059,322,108,248.5,-4.707615,48.622734,1445420038
2059,322,108,248.5,-4.707615,48.622734,1445420039
2059,309,111,245.9,-4.7153583,48.62044,1445420049
2059,304,112,244.7,-4.7224216,48.618267,1445420060
2059,305,110,244.6,-4.7287135,48.616287,1445420068
2059,302,110,245.8,-4.735737,48.614185,1445420078
2059,297,111,244.5,-4.7434382,48.611794,1445420090
2059,302,109,245.4,-4.7497234,48.609898,1445420098
2059,313,106,245.5,-4.757213,48.60764,1445420109
2059,307,108,243.8,-4.7640133,48.60548,1445420119
2059,304,109,252.9,-4.777418,48.601734,1445420138
2059,308,107,267.1,-4.7856417,48.60101,1445420150
2059,307,107,266.4,-4.7923665,48.600746,1445420158
2059,307,107,266.4,-4.8006,48.600407,1445420169
2059,308,107,266.3,-4.80806,48.600094,1445420179
2059,309,107,266.1,-4.814775,48.599792,1445420188
2059,308,107,265.8,-4.82223,48.59944,1445420198
2059,307,107,265.8,-4.8371367,48.598705,1445420218
2059,306,107,265.8,-4.8445935,48.598354,1445420229
2059,306,106,266.6,-4.8527765,48.598015,1445420239
2059,307,107,266.4,-4.8594832,48.59774,1445420248
2059,307,107,266.5,-4.8669415,48.597424,1445420258
2059,309,107,266.4,-4.8744335,48.597134,1445420268
2059,306,107,266.7,-4.8819366,48.59684,1445420278
2059,306,108,266.3,-4.889458,48.59652,1445420289
2059,307,108,266.7,-4.8977284,48.596172,1445420299
2059,307,108,266.7,-4.8977284,48.596172,1445420300
2059,308,108,266.4,-4.904505,48.59588,1445420309
2059,307,108,266,-4.9195766,48.5952,1445420329
2059,307,108,266.1,-4.927107,48.594852,1445420338
2059,307,108,266.4,-4.942953,48.59416,1445420359
2059,306,108,266.6,-4.9497366,48.593876,1445420368
2059,307,108,263.8,-4.957267,48.59347,1445420378
2059,307,107,260.9,-4.9646716,48.592693,1445420388
2059,306,107,260.3,-4.9720836,48.591873,1445420398
2059,305,108,260.2,-4.9795117,48.59102,1445420408
2059,307,109,260.6,-4.987755,48.590103,1445420419
2059,306,109,260.8,-5.002105,48.588512,1445420438
2059,307,108,260.9,-5.0253816,48.58604,1445420469
2059,306,108,260.9,-5.03283,48.585255,1445420479
2059,308,109,255,-5.0468283,48.58296,1445420498
2059,246,111,255.5,-5.116575,48.570915,1445420589
2059,246,110,255.6,-5.1240616,48.569645,1445420599
2059,247,109,255.4,-5.1307316,48.56848,1445420608
2059,248,109,255.4,-5.1381216,48.567215,1445420618
2059,247,109,255.2,-5.1528535,48.56465,1445420638
2059,247,109,255.2,-5.1528535,48.56465,1445420638
2059,246,108,255.1,-5.1609135,48.563232,1445420649
2059,247,108,255.1,-5.1682334,48.56193,1445420659
2059,248,108,255.4,-5.1894135,48.55823,1445420688
2059,247,108,255,-5.196717,48.556953,1445420698
2059,248,108,255.2,-5.2120285,48.55426,1445420718
2059,248,108,255.2,-5.225925,48.551826,1445420738
2059,249,109,255.3,-5.233995,48.550423,1445420749
2059,250,108,255,-5.240578,48.54926,1445420758
2059,249,108,255.3,-5.248628,48.54787,1445420769
2059,249,108,255,-5.255945,48.546585,1445420779
2059,249,108,255.1,-5.269873,48.544155,1445420798
2059,248,109,255,-5.299938,48.53878,1445420839
2059,248,109,254.6,-5.3139133,48.53622,1445420858
2059,248,110,254.7,-5.3220434,48.53474,1445420869
2059,248,110,254.4,-5.329455,48.53338,1445420879
2059,249,110,254.3,-5.3368535,48.532013,1445420888
2059,249,110,254.3,-5.3368535,48.532013,1445420889
2059,248,110,254.7,-5.3442483,48.530655,1445420898
2059,247,110,254.4,-5.3509,48.529434,1445420908
2059,248,109,254.2,-5.35824,48.52806,1445420918
2059,248,108,253.9,-5.3662715,48.526546,1445420929
2059,247,109,254.6,-5.3736,48.52518,1445420939
2059,248,133,92.2,-5.394795,48.484108,1445421109
2059,250,132,102.8,-5.3857,48.483128,1445421119
2059,248,132,104.4,-5.366985,48.479977,1445421139
2059,247,129,128.7,-5.34216,48.474133,1445421169
2059,248,116,170.8,-5.3357415,48.464115,1445421188
2059,248,116,170.8,-5.3357415,48.464115,1445421189
2059,245,116,172.1,-5.3344336,48.45825,1445421200
2059,248,116,172.5,-5.333463,48.453453,1445421209
2059,248,116,172.5,-5.333463,48.453453,1445421209
2059,246,116,172.7,-5.330392,48.437454,1445421240
2059,248,123,145.3,-5.3222985,48.42712,1445421259
2059,246,123,144.9,-5.317885,48.422928,1445421269
2059,248,123,145.4,-5.308087,48.413574,1445421289
2059,250,123,146.5,-5.303273,48.40884,1445421300
2059,250,121,153.4,-5.299275,48.403885,1445421309
2059,249,121,153.2,-5.295087,48.398373,1445421319
2059,249,127,153.4,-5.28393,48.383392,1445421349
2059,251,128,153.5,-5.2799635,48.378082,1445421359
2059,251,129,153.5,-5.2759686,48.372734,1445421368
2059,251,129,153.5,-5.271585,48.366844,1445421379
2059,251,129,154.1,-5.2680516,48.361988,1445421389
2059,251,130,152.1,-5.2639084,48.356636,1445421399
2059,251,130,152.6,-5.2596765,48.351288,1445421409
2059,250,130,153.4,-5.255735,48.345886,1445421419
2059,249,130,152.3,-5.251635,48.340492,1445421428
2059,249,131,150.1,-5.2471466,48.335205,1445421439
2059,249,131,149.1,-5.24253,48.32996,1445421449
2059,250,131,149.4,-5.23788,48.3247,1445421459
2059,252,131,149.2,-5.2327733,48.31896,1445421469
2059,248,131,149.2,-5.2285833,48.314243,1445421479
2059,251,131,149.1,-5.223893,48.309006,1445421488
2059,251,131,149.1,-5.223893,48.309006,1445421489
2059,251,131,149.2,-5.2192116,48.303787,1445421499
2059,251,131,149.2,-5.2192116,48.303787,1445421499
2059,252,130,149.1,-5.214558,48.29858,1445421509
2059,252,130,149.1,-5.214558,48.29858,1445421510
2059,251,130,149.5,-5.2099533,48.29336,1445421519
2059,251,130,149.5,-5.2099533,48.29336,1445421520
2059,251,130,149.6,-5.2048783,48.287613,1445421529
2059,250,131,149.6,-5.2006965,48.282894,1445421539
2059,250,131,149.6,-5.2006965,48.282894,1445421540
2059,251,131,148.7,-5.196057,48.277668,1445421549
2059,249,131,148.8,-5.191312,48.272457,1445421559
2059,250,131,148.5,-5.18657,48.26729,1445421569
2059,253,130,148.4,-5.1818333,48.26212,1445421579
2059,250,131,148.3,-5.1765866,48.25646,1445421589
2059,251,131,148.3,-5.1722684,48.251793,1445421599
2059,250,132,148.3,-5.1674786,48.246628,1445421610
2059,252,131,148.3,-5.16268,48.24144,1445421619
2059,250,132,148.5,-5.1583714,48.236748,1445421628
2059,252,131,148.3,-5.153095,48.231052,1445421639
2059,250,132,148,-5.1477866,48.225334,1445421650
2059,252,132,148.3,-5.143455,48.22066,1445421659
2059,252,132,147.5,-5.13855,48.21548,1445421669
2059,250,132,147.5,-5.13365,48.21031,1445421679
2059,251,131,147.6,-5.1292534,48.205677,1445421688
2059,252,131,147.4,-5.123863,48.200035,1445421699
2059,253,130,149.4,-5.1191382,48.1949,1445421709
2059,252,130,149.5,-5.1150665,48.190235,1445421718
2059,253,129,149.6,-5.110083,48.184532,1445421729
2059,253,129,150,-5.10559,48.17938,1445421739
2059,254,128,149.8,-5.1015635,48.174713,1445421748
2059,254,128,149.9,-5.0966735,48.169052,1445421759
2059,253,127,149.9,-5.0922,48.163906,1445421769
2059,251,127,149.6,-5.08822,48.15933,1445421778
2059,254,128,149.6,-5.083295,48.15372,1445421789
2059,252,128,149.1,-5.079235,48.149136,1445421798
2059,252,128,149.7,-5.0747633,48.144,1445421808
2059,252,128,150,-5.06987,48.138332,1445421819
2059,251,129,151.4,-5.06548,48.133152,1445421829
2059,251,127,154,-5.0619636,48.12837,1445421838
2059,252,128,154,-5.057667,48.122513,1445421850
2059,251,128,153.8,-5.05415,48.117683,1445421859
2059,250,127,154.3,-5.0503182,48.112362,1445421868
2059,250,127,154.3,-5.046088,48.106514,1445421879
2059,250,127,153.9,-5.042245,48.10121,1445421889
2059,249,127,154.2,-5.03881,48.09643,1445421898
2059,251,127,154.3,-5.0345783,48.0906,1445421909
2059,249,127,154.4,-5.031173,48.08584,1445421919
2059,251,127,153.9,-5.026952,48.080013,1445421929
2059,252,126,154.4,-5.02319,48.074707,1445421938
2059,251,127,154.7,-5.01944,48.069397,1445421949
2059,249,127,154.3,-5.0160117,48.064625,1445421958
2059,251,128,154.4,-5.0118465,48.058773,1445421968
2059,250,127,154.5,-5.008425,48.053986,1445421978
2059,252,129,147,-5.0038834,48.04824,1445421989
2059,252,135,117.8,-4.996657,48.044495,1445421998
2059,253,139,90.4,-4.987375,48.04344,1445422009
2059,254,139,65.6,-4.9790916,48.045048,1445422018
2059,253,136,35.2,-4.9715667,48.04984,1445422028
2059,254,131,10.6,-4.968897,48.05507,1445422038
2059,252,129,356.7,-4.9687934,48.06167,1445422049
2059,252,125,344.3,-4.970615,48.067398,1445422058
2059,250,125,342.4,-4.972922,48.0724,1445422068
2059,250,126,341.9,-4.975605,48.077946,1445422078
2059,250,125,342,-4.9785385,48.084026,1445422088
2059,251,126,342.2,-4.9809465,48.089035,1445422098
2059,251,125,341.7,-4.9839067,48.09511,1445422109
2059,251,125,341.8,-4.9866233,48.10064,1445422119
2059,253,126,342.2,-4.989023,48.105637,1445422128
2059,252,126,342.2,-4.991685,48.1112,1445422138
2059,252,125,342.5,-4.9946,48.117306,1445422148
2059,252,126,342.6,-4.996938,48.12232,1445422158
2059,251,125,342.1,-4.999807,48.12842,1445422169
2059,252,126,342.9,-5.0023966,48.133995,1445422179
2059,251,126,342.7,-5.0047216,48.139015,1445422188
2059,252,125,342.7,-5.00733,48.14457,1445422198
2059,251,125,342.9,-5.010152,48.15068,1445422208
2059,252,126,343.2,-5.012427,48.155693,1445422218
2059,251,125,343.3,-5.0149565,48.161274,1445422228
2059,253,128,354.5,-5.0167465,48.1676,1445422240
2059,251,129,356,-5.0173135,48.17296,1445422248
2059,252,129,354.2,-5.0181417,48.178913,1445422258
2059,252,129,354,-5.019155,48.185467,1445422268
2059,252,130,353.9,-5.020018,48.190853,1445422278
2059,251,131,353.9,-5.021,48.19689,1445422288
2059,251,132,353.8,-5.022125,48.20356,1445422299
2059,250,132,354,-5.02299,48.209064,1445422308
2059,251,132,354.3,-5.0239234,48.21518,1445422318
2059,252,132,353.4,-5.02502,48.22188,1445422328
2059,249,137,12,-5.0245786,48.22808,1445422339
2059,251,142,38.6,-5.0202365,48.23314,1445422348
2059,250,144,71.1,-5.01096,48.23683,1445422359
2059,251,141,101.3,-5.0012035,48.236774,1445422369
2059,252,137,117.4,-4.9933333,48.23448,1445422378
2059,253,134,129.1,-4.9849415,48.230465,1445422388
2059,251,133,136.3,-4.9780283,48.226334,1445422399
2059,252,132,139.3,-4.9725966,48.22217,1445422408
2059,252,132,137.9,-4.96588,48.21716,1445422419
2059,251,130,138.8,-4.959883,48.21261,1445422429
2059,251,129,136.2,-4.95448,48.208614,1445422438
2059,251,127,136,-4.9476233,48.203968,1445422450
2059,249,121,155,-4.942762,48.199295,1445422459
2059,251,112,183,-4.941963,48.194588,1445422468
2059,251,107,218.7,-4.94546,48.18966,1445422479
2059,250,106,254.1,-4.9518085,48.187355,1445422489
2059,251,110,285.6,-4.9584684,48.187733,1445422498
2059,251,117,322.8,-4.96506,48.191395,1445422509
2059,252,120,337.6,-4.96849,48.19646,1445422519
2059,252,121,334.8,-4.971635,48.20104,1445422528
2059,250,123,337.6,-4.975537,48.206707,1445422540
2059,251,123,338,-4.9787335,48.21202,1445422550
2059,251,124,337.5,-4.981675,48.216797,1445422558
2059,251,124,337.9,-4.985242,48.222645,1445422569
2059,250,124,337.8,-4.9884815,48.227966,1445422579
2059,250,123,337.5,-4.9914317,48.23275,1445422588
2059,252,123,337.1,-4.9950686,48.238533,1445422600
2059,251,123,337.3,-4.998425,48.24381,1445422609
2059,251,123,337.2,-5.0014167,48.24856,1445422618
2059,252,123,337.7,-5.0049467,48.254395,1445422629
2059,251,122,337.6,-5.0081916,48.259655,1445422639
2059,253,121,337.6,-5.0111,48.26433,1445422648
2059,252,121,337.3,-5.0146585,48.270008,1445422659
2059,251,121,337,-5.017925,48.275192,1445422669
2059,253,121,337.4,-5.0208516,48.279865,1445422678
2059,253,121,337.6,-5.0244083,48.28557,1445422689
2059,251,120,337.2,-5.027643,48.29072,1445422699
2059,253,121,337.6,-5.030545,48.295387,1445422708
2059,253,121,337.5,-5.0341015,48.301086,1445422719
2059,251,120,338.1,-5.037268,48.30628,1445422729
2059,251,120,338.5,-5.0398965,48.31101,1445422738
2059,252,120,337.8,-5.0433784,48.316673,1445422750
2059,254,120,337.4,-5.0465517,48.321815,1445422759
2059,254,120,337.6,-5.049445,48.326454,1445422768
2059,253,120,337.7,-5.0529666,48.332134,1445422779
2059,251,121,337.9,-5.0590415,48.342014,1445422798
2059,254,121,337.3,-5.0626116,48.347725,1445422809
2059,253,122,337.8,-5.0658236,48.35294,1445422819
2059,253,121,337.5,-5.068725,48.35763,1445422828
2059,253,121,337.5,-5.0722985,48.363365,1445422839
2059,253,122,337.8,-5.0754833,48.36859,1445422849
2059,253,122,338.1,-5.078338,48.37332,1445422858
2059,254,121,338,-5.081812,48.37908,1445422869
2059,251,122,338.2,-5.08781,48.389034,1445422888
2059,251,121,338.1,-5.091295,48.39477,1445422899
2059,251,121,337.9,-5.0944533,48.39998,1445422909
2059,250,121,338.3,-5.09727,48.40468,1445422918
2059,251,126,357.1,-5.09893,48.410885,1445422930
2059,250,132,17.6,-5.09523,48.422012,1445422948
2059,250,131,17.7,-5.092157,48.428413,1445422959
2059,249,131,18.1,-5.0893316,48.43421,1445422969
2059,248,135,33.9,-5.0849667,48.43968,1445422979
2059,248,135,36.4,-5.0793915,48.444767,1445422989
2059,248,136,37.6,-5.067927,48.454777,1445423009
2059,247,137,41.8,-5.0619617,48.4597,1445423019
2059,248,138,47.7,-5.054935,48.464077,1445423029
2059,250,139,55.1,-5.047125,48.46788,1445423039
2059,248,139,55.9,-5.0391183,48.47154,1445423049
2059,248,140,57.8,-5.022898,48.478645,1445423069
2059,248,140,61.6,-5.01431,48.481785,1445423079
2059,247,141,61.9,-5.0056634,48.48488,1445423090
2059,249,141,62.2,-4.9969535,48.48794,1445423099
2059,256,139,62.1,-4.9883385,48.490986,1445423109
2059,256,139,62.1,-4.980605,48.493713,1445423118
2059,255,140,62.7,-4.97111,48.497013,1445423129
2059,255,141,66.3,-4.96214,48.499653,1445423139
2059,255,141,66.6,-4.954015,48.50201,1445423148
2059,255,141,66.5,-4.9440565,48.50488,1445423159
2059,255,142,66.5,-4.934992,48.507496,1445423169
2059,254,142,66.8,-4.926785,48.509827,1445423178
2059,256,142,67.1,-4.91674,48.51266,1445423189
2059,255,142,67.2,-4.907575,48.51523,1445423199
2059,256,143,67.2,-4.8993216,48.51754,1445423208
2059,256,143,66.9,-4.889243,48.520393,1445423219
2059,257,142,66.9,-4.8800735,48.52297,1445423230
2059,257,143,66.7,-4.8718266,48.525314,1445423238
2059,255,142,66.8,-4.8617635,48.528183,1445423249
2059,256,143,66.9,-4.8525968,48.530773,1445423259
2059,256,142,66.9,-4.8352532,48.5357,1445423278
2059,256,142,66.9,-4.825227,48.538555,1445423290
2059,256,142,66.8,-4.81704,48.540886,1445423298
2059,255,143,66.1,-4.8069983,48.543808,1445423309
2059,257,143,65.9,-4.7978935,48.546486,1445423319
2059,255,143,66,-4.7897015,48.548912,1445423328
2059,256,142,66.7,-4.780575,48.551537,1445423338
2059,256,143,66.1,-4.7705517,48.55447,1445423349
2059,253,143,69.9,-4.762242,48.55673,1445423358
2059,281,134,108,-4.742318,48.555107,1445423379
2059,291,133,109.7,-4.7343817,48.55328,1445423388
2059,301,133,110.8,-4.725695,48.551132,1445423398
2059,309,133,111,-4.7161384,48.548714,1445423409
2059,315,133,111.2,-4.708335,48.54672,1445423418
2059,334,129,127.6,-4.69251,48.539776,1445423439
2059,342,130,125.6,-4.685935,48.536587,1445423448
2059,348,131,123.2,-4.6783714,48.533203,1445423458
2059,346,134,120.6,-4.66964,48.52966,1445423469
2059,348,135,118.8,-4.66227,48.526905,1445423478
2059,347,136,117.2,-4.653045,48.523678,1445423489
2059,348,136,116.8,-4.644563,48.520805,1445423499
2059,346,138,116.3,-4.6368365,48.518234,1445423508
2059,348,137,116.4,-4.628245,48.5154,1445423518
2059,348,137,116.1,-4.6188083,48.51229,1445423529
2059,350,136,116.1,-4.611115,48.509808,1445423538
2059,347,137,117,-4.6017933,48.50666,1445423549
2059,347,138,116.1,-4.593165,48.50384,1445423559
2059,347,138,116.3,-4.585395,48.501293,1445423568
2059,349,138,116.4,-4.576775,48.498455,1445423578
2059,348,138,116.7,-4.5672965,48.49531,1445423589
2059,347,138,116.6,-4.55866,48.49246,1445423599
2059,347,138,116.6,-4.55866,48.49246,1445423599
2059,350,138,116.2,-4.5500383,48.489628,1445423609
2059,350,138,116.2,-4.5500383,48.489628,1445423609
2059,344,139,118.2,-4.5414233,48.486675,1445423619
2059,344,139,118.2,-4.5414233,48.486675,1445423619
2059,335,141,120.1,-4.5338116,48.483734,1445423629
2059,336,137,123.1,-4.5255866,48.480328,1445423638
2059,341,135,126.2,-4.51712,48.47628,1445423649
2059,350,134,126.1,-4.5094814,48.472633,1445423659
2059,364,138,100.6,-4.5007815,48.47028,1445423669
2059,369,138,87.8,-4.4911265,48.47032,1445423679
2059,379,139,85,-4.4824767,48.470745,1445423688
2059,385,139,84.9,-4.4728065,48.471306,1445423698
2059,379,143,82.1,-4.462005,48.47219,1445423709
2059,379,141,82.6,-4.4522,48.472984,1445423718
2059,372,138,83.4,-4.442567,48.473774,1445423729
2059,371,137,82.1,-4.4330435,48.474632,1445423739
2059,375,134,85.6,-4.424597,48.47522,1445423748
2059,371,134,90.5,-4.41527,48.47547,1445423758
2059,358,130,108.6,-4.406278,48.4742,1445423768
2059,323,124,127.9,-4.39797,48.47093,1445423778
2059,271,121,142.5,-4.392248,48.466705,1445423788
2059,245,111,158.5,-4.3884234,48.462032,1445423799
